report_date,symbol,Open,Close,High,Low,Volume
2016-06-21,SPY,208.3,208.44,208.92,207.78,72461700
2016-06-22,SPY,208.65,208.1,209.5,207.93,95560500
2016-06-23,SPY,209.81,210.81,210.87,209.27,102731400
2016-06-24,SPY,203.63,203.24,210.85,202.72,333444400
2016-06-27,SPY,201.59,199.6,201.6,198.65,230775800
2016-06-28,SPY,201.48,203.2,203.23,201.12,159382400
2016-06-29,SPY,204.84,206.66,206.93,204.72,137328600
2016-06-30,SPY,207.21,209.48,209.54,206.56,165021900
2016-07-01,SPY,209.48,209.92,210.49,209.29,106055300
2016-07-05,SPY,208.95,208.41,209.08,207.71,109803700
2016-07-06,SPY,207.83,209.66,209.8,207.06,96021500
2016-07-07,SPY,209.87,209.53,210.65,208.63,85593800
2016-07-08,SPY,211.05,212.65,212.94,210.78,133971000
2016-07-11,SPY,213.19,213.4,214.07,212.95,73633900
2016-07-12,SPY,214.53,214.95,215.3,213.43,101275600
2016-07-13,SPY,215.44,214.92,215.45,214.35,87324100
2016-07-14,SPY,216.4,216.12,216.67,215.66,91230900
2016-07-15,SPY,216.78,215.83,217.01,215.31,107155400
2016-07-18,SPY,215.97,216.41,216.6,215.67,58725900
2016-07-19,SPY,215.92,216.19,216.23,215.63,54345700
2016-07-20,SPY,216.19,217.09,217.37,216.19,58159500
2016-07-21,SPY,216.96,216.27,217.22,215.75,67777300
2016-07-22,SPY,216.41,217.24,217.3,216.1,62787500
2016-07-25,SPY,217.0,216.65,217.06,215.97,55873100
2016-07-26,SPY,216.53,216.75,217.17,215.76,70080500
2016-07-27,SPY,217.19,216.52,217.27,215.62,84083900
2016-07-28,SPY,216.29,216.77,217.11,215.75,65035700
2016-07-29,SPY,216.46,217.12,217.54,216.13,79519400
2016-08-01,SPY,217.19,216.94,217.65,216.41,73311400
2016-08-02,SPY,216.65,215.55,216.83,214.57,92295500
2016-08-03,SPY,215.48,216.18,216.25,215.13,53993600
2016-08-04,SPY,216.31,216.41,216.78,214.25,46585500
2016-08-05,SPY,216.41,218.18,218.23,216.41,71892200
2016-08-08,SPY,218.4,218.05,218.52,217.74,39906500
2016-08-09,SPY,218.13,218.18,218.76,217.8,51251700
2016-08-10,SPY,218.31,217.64,218.4,217.23,57941100
2016-08-11,SPY,218.26,218.65,218.94,217.95,72504300
2016-08-12,SPY,218.29,218.46,218.71,217.99,61313500
2016-08-15,SPY,218.89,219.09,219.5,218.88,49813500
2016-08-16,SPY,218.6,217.96,218.68,217.96,53213600
2016-08-17,SPY,218.0,218.37,218.53,217.02,75134300
2016-08-18,SPY,218.34,218.86,218.9,218.21,52989300
2016-08-19,SPY,218.31,218.54,218.75,217.74,75443000
2016-08-22,SPY,218.26,218.53,218.8,217.83,61368800
2016-08-23,SPY,219.25,218.97,219.6,218.9,53399200
2016-08-24,SPY,218.8,217.85,218.91,217.36,71728900
2016-08-25,SPY,217.4,217.7,218.19,217.22,69224800
2016-08-26,SPY,217.92,217.29,219.12,216.25,122506300
2016-08-29,SPY,217.44,218.36,218.67,217.4,70502200
2016-08-30,SPY,218.26,218.0,218.59,217.35,58114500
2016-08-31,SPY,217.61,217.38,217.75,216.47,85269500
2016-09-01,SPY,217.37,217.39,217.73,216.03,97844200
2016-09-02,SPY,218.39,218.37,218.87,217.7,79293900
2016-09-06,SPY,218.7,219.03,219.12,217.86,56702100
2016-09-07,SPY,218.84,219.01,219.22,218.3,76554900
2016-09-08,SPY,218.62,218.51,218.94,218.15,74102900
2016-09-09,SPY,216.97,213.28,217.03,213.25,221589100
2016-09-12,SPY,212.39,216.34,216.81,212.31,168110900
2016-09-13,SPY,214.84,213.23,215.15,212.5,182828800
2016-09-14,SPY,213.29,213.15,214.7,212.5,134185500
2016-09-15,SPY,212.96,215.28,215.73,212.75,134427900
2016-09-16,SPY,213.48,213.37,213.69,212.57,155236400
2016-09-19,SPY,214.13,213.41,214.88,213.03,80250500
2016-09-20,SPY,214.41,213.42,214.59,213.38,69665300
2016-09-21,SPY,214.24,215.82,216.03,213.44,110284400
2016-09-22,SPY,217.0,217.18,217.53,216.71,76678700
2016-09-23,SPY,216.72,215.99,216.88,215.88,73630900
2016-09-26,SPY,215.02,214.24,215.23,214.01,89827300
2016-09-27,SPY,214.05,215.57,215.68,213.62,78494800
2016-09-28,SPY,215.83,216.64,216.82,214.71,87411000
2016-09-29,SPY,216.4,214.68,216.87,214.04,128070600
2016-09-30,SPY,215.65,216.3,217.12,215.36,117202900
2016-10-03,SPY,215.82,215.78,216.04,215.04,83512100
2016-10-04,SPY,215.91,214.68,216.17,213.99,119948100
2016-10-05,SPY,215.41,215.63,216.13,215.33,72816000
2016-10-06,SPY,215.37,215.78,216.04,214.74,62927400
2016-10-07,SPY,216.1,215.04,216.3,214.19,89788300
2016-10-10,SPY,216.16,216.16,216.7,215.99,51855000
2016-10-11,SPY,215.66,213.43,215.74,212.58,130367400
2016-10-12,SPY,213.59,213.71,214.32,213.01,73866100
2016-10-13,SPY,212.16,213.01,213.59,211.21,101357000
2016-10-14,SPY,214.15,213.12,214.69,213.03,93346200
2016-10-17,SPY,213.09,212.38,213.39,212.17,58275700
2016-10-18,SPY,214.24,213.71,214.31,213.27,76869700
2016-10-19,SPY,214.02,214.28,214.64,213.6,66519200
2016-10-20,SPY,213.87,213.88,214.53,213.11,73639800
2016-10-21,SPY,213.88,213.98,214.08,212.76,89089100
2016-10-24,SPY,215.0,214.89,215.32,214.48,60146600
2016-10-25,SPY,214.68,214.17,214.98,213.98,66542300
2016-10-26,SPY,213.21,213.74,214.42,212.93,75705500
2016-10-27,SPY,214.58,213.17,214.62,213.08,77220200
2016-10-28,SPY,213.14,212.54,213.93,211.71,140623200
2016-10-31,SPY,212.93,212.55,213.19,212.36,61272500
2016-11-01,SPY,212.93,211.01,212.99,209.6,122781800
2016-11-02,SPY,210.65,209.74,211.1,209.23,103330800
2016-11-03,SPY,209.99,208.78,210.24,208.46,88939300
2016-11-04,SPY,208.91,208.55,209.89,208.38,109122100
2016-11-07,SPY,208.55,213.15,213.19,208.55,109794900
2016-11-08,SPY,212.69,214.11,214.77,212.38,106772100
2016-11-09,SPY,212.37,216.38,217.1,212.34,258429000
2016-11-10,SPY,217.3,216.92,218.31,215.22,172113300
2016-11-11,SPY,216.08,216.42,216.7,215.32,100552700
2016-11-14,SPY,217.03,216.59,217.27,215.72,94580000
2016-11-15,SPY,217.04,218.28,218.28,216.8,91652600
2016-11-16,SPY,217.56,217.87,218.14,217.42,65617700
2016-11-17,SPY,218.05,218.99,219.06,217.92,69797200
2016-11-18,SPY,219.07,218.5,219.27,218.29,86265800
2016-11-21,SPY,219.17,220.15,220.18,219.0,72402600
2016-11-22,SPY,220.51,220.58,220.79,219.73,67429000
2016-11-23,SPY,219.98,220.7,220.76,219.75,56620200
2016-11-25,SPY,221.1,221.52,221.56,221.01,37872300
2016-11-28,SPY,221.16,220.48,221.48,220.36,76572500
2016-11-29,SPY,220.52,220.91,221.44,220.17,69886700
2016-11-30,SPY,221.63,220.38,221.82,220.31,113291800
2016-12-01,SPY,220.73,219.57,220.73,219.15,79040500
2016-12-02,SPY,219.67,219.68,220.25,219.26,74840300
2016-12-05,SPY,220.65,221.0,221.4,220.42,67837800
2016-12-06,SPY,221.22,221.7,221.74,220.66,59877400
2016-12-07,SPY,221.52,224.6,224.67,221.38,110738100
2016-12-08,SPY,224.57,225.15,225.7,224.26,99714400
2016-12-09,SPY,225.41,226.51,226.53,225.37,88005800
2016-12-12,SPY,226.4,226.25,226.96,225.76,102016100
2016-12-13,SPY,227.02,227.76,228.34,227.0,110477500
2016-12-14,SPY,227.41,225.88,228.23,225.37,142501800
2016-12-15,SPY,226.16,226.81,227.81,225.89,124972600
2016-12-16,SPY,226.01,225.04,226.08,224.67,156420200
2016-12-19,SPY,225.25,225.53,226.02,225.08,90341100
2016-12-20,SPY,226.15,226.4,226.57,225.88,89838800
2016-12-21,SPY,226.25,225.77,226.45,225.77,67909000
2016-12-22,SPY,225.6,225.38,225.74,224.92,56219100
2016-12-23,SPY,225.43,225.71,225.72,225.21,36697800
2016-12-27,SPY,226.02,226.27,226.73,226.0,42672500
2016-12-28,SPY,226.57,224.4,226.59,224.27,64095000
2016-12-29,SPY,224.48,224.35,224.89,223.84,48696100
2016-12-30,SPY,224.73,223.53,224.83,222.73,108998300
2017-01-03,SPY,225.04,225.24,225.83,223.88,91366500
2017-01-04,SPY,225.62,226.58,226.75,225.61,78744400
2017-01-05,SPY,226.27,226.4,226.58,225.48,78379000
2017-01-06,SPY,226.53,227.21,227.75,225.9,71559900
2017-01-09,SPY,226.91,226.46,227.07,226.42,46939700
2017-01-10,SPY,226.48,226.46,227.45,226.01,63771900
2017-01-11,SPY,226.36,227.1,227.1,225.59,74650000
2017-01-12,SPY,226.5,226.53,226.75,224.96,72113200
2017-01-13,SPY,226.73,227.05,227.4,226.69,62717900
2017-01-17,SPY,226.31,226.25,226.78,225.8,61240800
2017-01-18,SPY,226.54,226.75,226.8,225.9,54793300
2017-01-19,SPY,226.84,225.91,227.0,225.41,66608800
2017-01-20,SPY,226.7,226.74,227.31,225.97,129168600
2017-01-23,SPY,226.74,226.15,226.81,225.27,75061600
2017-01-24,SPY,226.4,227.6,228.08,226.27,95555300
2017-01-25,SPY,228.7,229.57,229.57,228.51,84437700
2017-01-26,SPY,229.4,229.33,229.71,229.01,59970700
2017-01-27,SPY,229.42,228.97,229.59,228.76,59711100
2017-01-30,SPY,228.17,227.55,228.2,226.41,79737300
2017-01-31,SPY,226.98,227.53,227.6,226.32,75880800
2017-02-01,SPY,227.53,227.62,228.59,226.94,79117700
2017-02-02,SPY,227.62,227.77,228.1,226.82,69657600
2017-02-03,SPY,228.82,229.34,229.55,228.46,80563200
2017-02-06,SPY,228.87,228.93,229.33,228.54,57790100
2017-02-07,SPY,229.38,228.94,229.66,228.72,57931200
2017-02-08,SPY,228.94,229.24,229.39,228.31,51566200
2017-02-09,SPY,229.24,230.6,230.95,229.24,65955200
2017-02-10,SPY,231.0,231.51,231.77,230.62,66015900
2017-02-13,SPY,232.08,232.77,233.07,232.05,55182100
2017-02-14,SPY,232.56,233.7,233.71,232.16,71109000
2017-02-15,SPY,233.45,234.92,235.14,233.39,86785800
2017-02-16,SPY,234.95,234.72,235.16,233.85,84722400
2017-02-17,SPY,233.95,235.09,235.09,233.93,77204100
2017-02-21,SPY,235.52,236.49,236.69,235.51,88946100
2017-02-22,SPY,236.02,236.28,236.54,235.83,62115200
2017-02-23,SPY,236.88,236.44,236.9,235.56,74615900
2017-02-24,SPY,235.46,236.74,236.79,235.41,82381600
2017-02-27,SPY,236.64,237.11,237.31,236.35,56515400
2017-02-28,SPY,236.67,236.47,236.95,236.02,96961900
2017-03-01,SPY,238.39,239.78,240.32,238.37,149158200
2017-03-02,SPY,239.56,238.27,239.57,238.21,70246000
2017-03-03,SPY,238.17,238.42,238.61,237.73,81974300
2017-03-06,SPY,237.5,237.71,238.12,237.01,55391500
2017-03-07,SPY,237.36,237.0,237.77,236.76,65103700
2017-03-08,SPY,237.34,236.56,237.64,236.4,78168800
2017-03-09,SPY,236.7,236.86,237.24,235.74,90683900
2017-03-10,SPY,237.97,237.69,238.02,236.59,81991700
2017-03-13,SPY,237.62,237.81,237.86,237.24,57256800
2017-03-14,SPY,237.18,236.9,237.24,236.19,59880800
2017-03-15,SPY,237.56,238.95,239.44,237.29,96081800
2017-03-16,SPY,239.11,238.48,239.2,238.1,78344000
2017-03-17,SPY,237.75,237.03,237.97,237.03,89002100
2017-03-20,SPY,237.03,236.77,237.36,236.32,52537000
2017-03-21,SPY,237.47,233.73,237.61,233.58,131809300
2017-03-22,SPY,233.77,234.28,234.61,233.05,97569200
2017-03-23,SPY,234.28,234.03,235.34,233.6,100410300
2017-03-24,SPY,234.38,233.86,235.04,232.96,112504900
2017-03-27,SPY,231.93,233.62,233.92,231.61,87454500
2017-03-28,SPY,233.27,235.32,235.81,233.14,93483900
2017-03-29,SPY,234.99,235.54,235.81,234.73,61950400
2017-03-30,SPY,235.47,236.29,236.52,235.27,56737900
2017-03-31,SPY,235.9,235.74,236.51,235.68,73733100
2017-04-03,SPY,235.8,235.33,236.03,233.91,85546500
2017-04-04,SPY,235.0,235.48,235.58,234.56,56466200
2017-04-05,SPY,236.26,234.78,237.39,234.54,108800600
2017-04-06,SPY,234.94,235.44,236.04,234.43,69135800
2017-04-07,SPY,235.15,235.2,236.0,234.64,74412300
2017-04-10,SPY,235.36,235.34,236.26,234.73,67615300
2017-04-11,SPY,234.9,235.06,235.18,233.34,88045300
2017-04-12,SPY,234.74,234.03,234.96,233.77,81864400
2017-04-13,SPY,233.64,232.51,234.49,232.51,92880400
2017-04-17,SPY,233.11,234.57,234.57,232.88,68405400
2017-04-18,SPY,233.72,233.87,234.49,233.08,83225800
2017-04-19,SPY,234.52,233.44,234.95,233.18,68699900
2017-04-20,SPY,234.15,235.34,235.85,233.78,92572200
2017-04-21,SPY,235.25,234.59,235.31,234.13,110389800
2017-04-24,SPY,237.18,237.17,237.41,234.56,119209900
2017-04-25,SPY,237.91,238.55,238.95,237.81,76698300
2017-04-26,SPY,238.51,238.4,239.53,238.35,84702500
2017-04-27,SPY,238.77,238.6,238.95,237.98,57410300
2017-04-28,SPY,238.9,238.08,238.93,237.93,63532800
2017-05-01,SPY,238.68,238.68,239.17,238.2,66882500
2017-05-02,SPY,238.84,238.77,238.98,238.3,57375700
2017-05-03,SPY,238.77,238.48,238.88,237.7,73137700
2017-05-04,SPY,238.83,238.76,238.92,237.78,61462700
2017-05-05,SPY,239.19,239.7,239.72,238.68,62001300
2017-05-08,SPY,239.75,239.66,239.92,239.17,48385700
2017-05-09,SPY,239.96,239.44,240.19,239.04,51363200
2017-05-10,SPY,239.39,239.87,239.87,239.15,54293800
2017-05-11,SPY,239.35,239.38,239.57,238.13,62358300
2017-05-12,SPY,239.09,238.98,239.43,238.67,53912700
2017-05-15,SPY,239.47,240.3,240.44,239.45,61918900
2017-05-16,SPY,240.64,240.08,240.67,239.63,51241800
2017-05-17,SPY,240.08,235.82,240.08,235.75,172174100
2017-05-18,SPY,235.73,236.77,237.75,235.43,107047700
2017-05-19,SPY,237.33,238.31,239.08,237.27,115011400
2017-05-22,SPY,238.9,239.52,239.71,238.82,61010600
2017-05-23,SPY,239.95,240.05,240.24,239.51,48341700
2017-05-24,SPY,240.32,240.61,240.73,239.93,46927700
2017-05-25,SPY,241.2,241.76,242.08,240.96,64071700
2017-05-26,SPY,241.54,241.71,241.9,241.45,46629900
2017-05-30,SPY,241.34,241.5,241.79,241.16,35201900
2017-05-31,SPY,241.84,241.44,241.88,240.64,91796000
2017-06-01,SPY,241.97,243.36,243.38,241.64,68962000
2017-06-02,SPY,243.42,244.17,244.35,243.08,88666100
2017-06-05,SPY,243.97,243.99,244.3,243.76,44698800
2017-06-06,SPY,243.34,243.21,243.98,243.12,50375400
2017-06-07,SPY,243.6,243.66,243.92,242.83,54144300
2017-06-08,SPY,243.77,243.78,244.33,243.17,65950700
2017-06-09,SPY,244.09,243.41,245.01,241.95,132256400
2017-06-12,SPY,243.13,243.36,243.42,242.38,86108100
2017-06-13,SPY,243.98,244.55,244.61,243.58,60067000
2017-06-14,SPY,244.86,244.24,244.87,243.29,78602300
2017-06-15,SPY,242.68,243.77,243.91,242.36,66464900
2017-06-16,SPY,242.77,242.64,242.83,241.63,84553100
2017-06-19,SPY,243.59,244.66,244.73,243.48,65123800
2017-06-20,SPY,244.25,243.01,244.26,242.99,56906400
2017-06-21,SPY,243.46,242.95,243.59,242.41,55977600
2017-06-22,SPY,242.96,242.84,243.53,242.64,44148100
2017-06-23,SPY,242.91,243.13,243.51,242.47,66986800
2017-06-26,SPY,243.9,243.29,244.38,243.05,56700500
2017-06-27,SPY,243.04,241.33,243.38,241.31,82247700
2017-06-28,SPY,242.5,243.49,243.72,242.23,70042600
2017-06-29,SPY,243.66,241.35,243.72,239.96,106949700
2017-06-30,SPY,242.28,241.8,242.71,241.58,86820700
2017-07-03,SPY,242.88,242.21,243.38,242.21,39153800
2017-07-05,SPY,242.63,242.77,243.01,241.7,54427600
2017-07-06,SPY,241.89,240.55,242.03,240.34,65400800
2017-07-07,SPY,241.21,242.11,242.28,240.56,57972300
2017-07-10,SPY,242.11,242.37,242.8,241.76,36663300
2017-07-11,SPY,242.37,242.19,242.55,240.85,50354600
2017-07-12,SPY,243.3,244.01,244.2,243.3,59610400
2017-07-13,SPY,244.02,244.42,244.55,243.76,39471600
2017-07-14,SPY,244.42,245.56,245.97,244.31,60262700
2017-07-17,SPY,245.47,245.53,245.91,245.33,33531900
2017-07-18,SPY,245.06,245.66,245.72,244.67,42742500
2017-07-19,SPY,246.02,246.99,247.0,246.01,51034300
2017-07-20,SPY,247.28,247.1,247.42,246.47,47135200
2017-07-21,SPY,246.44,246.88,246.91,246.18,82340800
2017-07-24,SPY,246.79,246.82,246.98,246.28,46622300
2017-07-25,SPY,247.68,247.42,247.8,247.16,54915600
2017-07-26,SPY,247.75,247.43,247.79,247.13,47575400
2017-07-27,SPY,247.96,247.2,248.0,245.68,70766600
2017-07-28,SPY,246.65,246.91,247.06,246.13,50088400
2017-07-31,SPY,247.37,246.77,247.48,246.53,65838700
2017-08-01,SPY,247.46,247.32,247.5,246.72,55050400
2017-08-02,SPY,247.47,247.44,247.6,246.37,47211200
2017-08-03,SPY,247.31,246.96,247.34,246.64,40856000
2017-08-04,SPY,247.52,247.41,247.79,246.97,60191800
2017-08-07,SPY,247.49,247.87,247.87,247.37,31995000
2017-08-08,SPY,247.51,247.26,248.91,246.83,61719400
2017-08-09,SPY,246.47,247.25,247.31,246.06,62632600
2017-08-10,SPY,246.29,243.76,246.44,243.7,120479500
2017-08-11,SPY,244.02,244.12,244.8,243.75,74869900
2017-08-14,SPY,245.59,246.54,246.79,245.55,73291900
2017-08-15,SPY,246.98,246.51,247.0,246.16,55242700
2017-08-16,SPY,247.11,246.94,247.57,246.45,56715500
2017-08-17,SPY,246.24,243.09,246.6,243.09,128490400
2017-08-18,SPY,242.9,242.71,244.19,242.2,136748000
2017-08-21,SPY,242.64,242.9,243.2,241.83,65469700
2017-08-22,SPY,243.57,245.44,245.62,243.55,63140100
2017-08-23,SPY,244.33,244.56,245.05,244.16,50203800
2017-08-24,SPY,245.0,243.99,245.18,243.75,50741700
2017-08-25,SPY,244.9,244.56,245.61,244.39,64445900
2017-08-28,SPY,245.17,244.57,245.2,244.09,40565600
2017-08-29,SPY,243.06,244.85,245.15,242.93,51135700
2017-08-30,SPY,244.83,246.01,246.32,244.62,62030800
2017-08-31,SPY,246.72,247.49,247.77,246.05,103803900
2017-09-01,SPY,247.92,247.84,248.33,247.67,62007000
2017-09-05,SPY,247.26,246.06,247.52,244.95,91398800
2017-09-06,SPY,246.84,246.9,247.28,246.23,57916900
2017-09-07,SPY,247.25,246.87,247.27,246.4,58034700
2017-09-08,SPY,246.54,246.58,247.11,246.3,63832800
2017-09-11,SPY,248.04,249.21,249.3,248.02,71364800
2017-09-12,SPY,249.63,250.05,250.09,249.42,56896000
2017-09-13,SPY,249.72,250.17,250.21,249.59,59228000
2017-09-14,SPY,249.8,250.09,250.32,249.6,95446300
2017-09-15,SPY,248.69,249.19,249.29,248.57,95432400
2017-09-18,SPY,249.61,249.72,250.12,249.28,46235200
2017-09-19,SPY,250.0,249.97,250.07,249.6,47108100
2017-09-20,SPY,250.07,250.06,250.19,248.92,59574100
2017-09-21,SPY,249.88,249.39,249.98,249.19,48211400
2017-09-22,SPY,249.05,249.44,249.63,249.02,51214000
2017-09-25,SPY,249.15,248.93,249.55,248.08,57064400
2017-09-26,SPY,249.42,249.08,249.7,248.81,54082000
2017-09-27,SPY,249.88,250.05,250.49,248.87,81001400
2017-09-28,SPY,249.73,250.35,250.44,249.63,44778800
2017-09-29,SPY,250.34,251.23,251.32,250.13,85578000
2017-10-02,SPY,251.49,252.32,252.32,251.29,59023000
2017-10-03,SPY,252.32,252.86,252.89,252.23,66810200
2017-10-04,SPY,252.69,253.16,253.44,252.56,55953600
2017-10-05,SPY,253.54,254.66,254.68,253.2,63522800
2017-10-06,SPY,254.15,254.37,254.7,253.85,80646000
2017-10-09,SPY,254.63,253.95,254.7,253.65,35803100
2017-10-10,SPY,254.6,254.62,255.05,253.98,43057400
2017-10-11,SPY,254.51,255.02,255.02,254.32,47674300
2017-10-12,SPY,254.66,254.64,255.06,254.37,47065100
2017-10-13,SPY,255.14,254.95,255.27,254.64,54800400
2017-10-16,SPY,255.21,255.29,255.51,254.82,38221700
2017-10-17,SPY,255.23,255.47,255.52,254.98,31561000
2017-10-18,SPY,255.9,255.72,255.95,255.5,40888300
2017-10-19,SPY,254.83,255.79,255.83,254.35,61903800
2017-10-20,SPY,256.7,257.11,257.14,255.77,89176400
2017-10-23,SPY,257.48,256.11,257.51,256.02,63915300
2017-10-24,SPY,256.6,256.56,256.83,256.15,66935900
2017-10-25,SPY,256.18,255.29,256.31,254.0,103715300
2017-10-26,SPY,255.99,255.62,256.3,255.48,69798000
2017-10-27,SPY,256.47,257.71,257.89,255.63,85562500
2017-10-30,SPY,256.47,256.75,257.6,256.41,54285700
2017-10-31,SPY,257.18,257.15,257.44,256.81,60304800
2017-11-01,SPY,258.04,257.49,258.43,257.07,54202700
2017-11-02,SPY,257.41,257.59,257.75,256.19,56449500
2017-11-03,SPY,257.77,258.45,258.5,257.3,59589700
2017-11-06,SPY,258.3,258.85,259.0,258.22,49652600
2017-11-07,SPY,258.97,258.67,259.35,258.09,57502200
2017-11-08,SPY,258.47,259.11,259.22,258.15,50469600
2017-11-09,SPY,257.73,258.17,258.39,256.36,95085500
2017-11-10,SPY,257.73,258.09,258.29,257.37,59984700
2017-11-13,SPY,257.31,258.33,258.59,257.27,50228600
2017-11-14,SPY,257.41,257.73,257.85,256.52,61315200
2017-11-15,SPY,256.62,256.44,257.22,255.63,80811500
2017-11-16,SPY,257.52,258.62,259.04,257.47,67777000
2017-11-17,SPY,258.22,257.86,258.59,257.77,75756800
2017-11-20,SPY,258.14,258.3,258.52,257.86,48075500
2017-11-21,SPY,259.18,259.99,260.2,258.26,69176800
2017-11-22,SPY,260.0,259.76,260.15,259.57,45033400
2017-11-24,SPY,260.32,260.36,260.48,260.16,27856500
2017-11-27,SPY,260.41,260.23,260.75,260.0,52274900
2017-11-28,SPY,260.76,262.87,262.9,260.65,98971700
2017-11-29,SPY,263.02,262.71,263.63,262.2,77512100
2017-11-30,SPY,263.76,265.01,266.05,263.67,127894400
2017-12-01,SPY,264.76,264.46,265.31,260.76,164390900
2017-12-04,SPY,266.31,264.14,266.8,264.08,94040600
2017-12-05,SPY,263.19,263.19,265.15,263.04,77994500
2017-12-06,SPY,263.3,263.24,263.73,262.71,75898600
2017-12-07,SPY,264.07,264.07,264.43,262.94,77218600
2017-12-08,SPY,265.16,265.51,265.52,264.03,76563900
2017-12-11,SPY,266.31,266.31,266.38,265.48,83077500
2017-12-12,SPY,267.21,266.78,267.32,266.35,85195800
2017-12-13,SPY,267.06,266.75,267.56,266.65,102905400
2017-12-14,SPY,267.09,265.66,267.22,265.6,100666700
2017-12-15,SPY,265.45,266.51,267.04,265.39,144610300
2017-12-18,SPY,268.1,268.2,268.6,267.98,83653600
2017-12-19,SPY,268.48,267.17,268.53,267.09,82382900
2017-12-20,SPY,268.27,267.03,268.33,266.69,76751500
2017-12-21,SPY,267.74,267.58,268.39,267.3,67032300
2017-12-22,SPY,267.6,267.51,267.64,266.9,78720900
2017-12-26,SPY,267.05,267.19,267.44,266.89,45244400
2017-12-27,SPY,267.38,267.32,267.73,267.01,57751000
2017-12-28,SPY,267.89,267.87,267.92,267.45,45116100
2017-12-29,SPY,268.53,266.86,268.55,266.64,96007400
2018-01-02,SPY,267.84,268.77,268.81,267.4,86655700
2018-01-03,SPY,268.96,270.47,270.64,268.96,90070400
2018-01-04,SPY,271.2,271.61,272.16,270.54,80636400
2018-01-05,SPY,272.51,273.42,273.56,271.95,83524000
2018-01-08,SPY,273.31,273.92,274.1,272.98,57319200
2018-01-09,SPY,274.4,274.54,275.25,274.08,57254000
2018-01-10,SPY,273.68,274.12,274.42,272.92,69574300
2018-01-11,SPY,274.75,276.12,276.12,274.56,62361500
2018-01-12,SPY,276.42,277.92,278.11,276.08,90816100
2018-01-16,SPY,279.35,276.97,280.09,276.18,106555100
2018-01-17,SPY,278.03,279.61,280.05,276.97,113258800
2018-01-18,SPY,279.48,279.14,279.96,278.58,100728000
2018-01-19,SPY,279.8,280.41,280.41,279.14,140920100
2018-01-22,SPY,280.17,282.69,282.69,280.11,91322400
2018-01-23,SPY,282.74,283.29,283.62,282.37,97084700
2018-01-24,SPY,284.02,283.18,284.7,281.84,134816100
2018-01-25,SPY,284.16,283.3,284.27,282.4,84587300
2018-01-26,SPY,284.25,286.58,286.63,283.96,107743100
2018-01-29,SPY,285.93,284.68,286.43,284.5,90118300
2018-01-30,SPY,282.6,281.76,284.74,281.22,131796400
2018-01-31,SPY,282.73,281.9,283.3,280.68,108364800
2018-02-01,SPY,281.07,281.58,283.06,280.68,90102500
2018-02-02,SPY,280.08,275.45,280.23,275.41,173174800
2018-02-05,SPY,273.45,263.93,275.85,263.31,294681800
2018-02-06,SPY,259.94,269.13,269.7,258.7,355026800
2018-02-07,SPY,268.5,267.67,272.36,267.58,167376100
2018-02-08,SPY,268.01,257.63,268.17,257.59,246449500
2018-02-09,SPY,260.8,261.5,263.61,252.92,283565300
2018-02-12,SPY,263.83,265.34,267.01,261.66,143736000
2018-02-13,SPY,263.97,266.0,266.62,263.31,81223600
2018-02-14,SPY,264.31,269.59,270.0,264.3,120735700
2018-02-15,SPY,271.57,273.03,273.04,268.77,111200300
2018-02-16,SPY,272.32,273.11,275.32,272.27,160420100
2018-02-20,SPY,272.03,271.4,273.67,270.5,86369700
2018-02-21,SPY,271.9,270.05,274.72,269.94,98883700
2018-02-22,SPY,271.1,270.4,273.05,269.64,110511300
2018-02-23,SPY,271.79,274.71,274.71,271.25,92766400
2018-02-26,SPY,275.93,277.9,278.01,275.26,86491400
2018-02-27,SPY,278.11,274.43,278.92,274.36,99099200
2018-02-28,SPY,275.68,271.65,276.19,271.29,121907800
2018-03-01,SPY,271.41,267.7,273.17,266.0,176855100
2018-03-02,SPY,265.8,269.08,269.72,264.82,139083200
2018-03-05,SPY,267.73,272.19,272.89,267.61,97307400
2018-03-06,SPY,273.3,272.88,273.39,271.18,79213200
2018-03-07,SPY,270.42,272.78,273.18,270.2,87063500
2018-03-08,SPY,273.55,274.1,274.24,272.42,66901200
2018-03-09,SPY,275.7,278.87,278.87,275.34,113625300
2018-03-12,SPY,279.2,278.52,279.91,278.08,71924800
2018-03-13,SPY,279.84,276.72,280.41,276.03,91968900
2018-03-14,SPY,277.81,275.3,278.02,274.67,105895100
2018-03-15,SPY,275.88,275.0,276.61,274.43,83433000
2018-03-16,SPY,274.5,274.2,275.39,274.14,100343700
2018-03-19,SPY,273.35,270.49,274.4,268.62,109208400
2018-03-20,SPY,270.94,270.95,271.67,270.18,59757300
2018-03-21,SPY,270.9,270.43,273.27,270.19,78709600
2018-03-22,SPY,267.91,263.67,268.87,263.36,148785900
2018-03-23,SPY,264.17,258.05,264.54,257.83,183534800
2018-03-26,SPY,262.13,265.11,265.43,259.41,141956100
2018-03-27,SPY,266.17,260.6,266.77,258.84,129941400
2018-03-28,SPY,260.75,259.83,262.64,258.58,146452300
2018-03-29,SPY,261.12,263.15,265.26,259.84,111601600
2018-04-02,SPY,262.55,257.47,263.13,254.67,186286300
2018-04-03,SPY,258.87,260.77,261.31,256.84,119956900
2018-04-04,SPY,256.75,263.56,264.36,256.6,123715300
